,Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum,All_No_of_TL,All_open_TL,All_Vin_bureau,All_min_Vin_bureau,All_Delq_TL_24_M,No_of_enq_All,Latest_Bureau_prd,Bureau_TL
6833,8978495,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.26487287,0,24849.5,24849.5,0.0,1,1,59,25,2,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,,Resale Ready,NONSAL,0.605726473,0.605726473,2,2,12,12,0,2,GL,8.<36 TWL GL
6834,8978521,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.36238449,1,36019.0,36019.0,0.0,3,1,41,29,1,240.0,6103.0,3.Private Ltd Co,SELF_EMP,DSA,1,27.34667814,Builder Ready,NONSAL,0.273466781,0.273466781,9,2,42,6,1,5,BL_PSL,8.<36 TWL GL
6835,8979473,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.5,0,25749.75,25749.75,0.0,2,2,44,37,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Resale Ready,NONSAL,0.379926019,0.379926019,1,1,62,62,0,-11111,BL,13.>36 Others
6836,8979527,0,Proprietor-Proprietorship Firm (Staff Less than 25),SAL(RETIRAL AGE 58),2,0.5351995,0,23256.985,23256.985,0.0,3,3,40,37,1,360.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,,Builder UNC,SAL,0.407318489,0.407318489,5,4,29,3,0,5,CC,2.<6 CC
6837,8979813,0,Public Ltd. Co.,SALARIED,3,0.592334495,1,28790.0,28790.0,0.0,4,1,41,32,1,216.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,81.70892671,Builder UNC,SAL,0.594199375,0.594199375,6,5,111,10,2,18,PL,6.<36 PL
6838,8980027,0,Private Ltd. Co.,SALARIED,1,0.407883333,0,12731.0,12731.0,0.0,3,2,33,31,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.466970387,0.466970387,1,1,12,12,0,3,TWL,8.<36 TWL GL
6839,8980037,0,Director-Pvt. Ltd. Co. (Staff Less than 50),OTHERS,0,,0,866892.2916,1223748.125,0.0,3,1,52,20,3,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,0.020521581,0.014537305,22,17,214,8,3,101,HL,7.<36 AL HL LAS
6840,8980069,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,2,0.55,0,40000.0,40000.0,0.0,2,1,29,27,1,360.0,9125.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,32.4775,Resale Ready,NONSAL,0.228125,0.228125,1,1,15,15,1,2,AL,7.<36 AL HL LAS
6841,8980151,0,Private Ltd. Co.,OTHERS,2,0.7876625,0,34683.0,34683.0,0.0,4,4,57,27,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.441340138,0.441340138,6,5,26,3,0,16,PL,3.<6 PL
6842,8980635,0,MNC,SALARIED,1,,0,41745.0,41745.0,0.0,4,2,61,36,1,120.0,0.0,5.MNC,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.321475626,0.321475626,3,2,75,12,0,3,PL,6.<36 PL
6843,8981763,0,Government,SALARIED,0,0.585735667,0,20286.0,35626.0,15340.0,4,4,48,42,1,132.0,0.0,2.Govt,SALARIED,CROSS SALES,1,,Resale Ready,SAL,1.089421276,0.620333464,8,3,100,14,0,5,CL,10.<36 Others
6844,8982089,0,Public Sector Undertaking,SALARIED,0,0.711686667,0,19556.0,19556.0,0.0,4,1,33,29,1,300.0,6870.0,2.Govt,SALARIED,DSA,2,,Builder UNC,SAL,0.599867048,0.599867048,1,-999,10,10,0,-11111,CC,9.<36 CC
6845,8982199,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,0.578095455,0,16000.0,16000.0,0.0,3,3,44,41,1,240.0,4294.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.3861875,0.3861875,1,1,5,5,0,3,CL,4.<6 BL CL Oth
6846,8982523,0,Private Ltd. Co.,SALARIED,3,0.788267045,1,17000.0,17000.0,0.0,4,4,31,28,1,180.0,2267.0,3.Private Ltd Co,SALARIED,UBL Sales,2,53.07058824,Builder UNC,SAL,0.282235294,0.282235294,2,1,72,16,0,2,CL,10.<36 Others
6847,8982633,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.669991039,0,23432.3333,23432.3333,0.0,3,3,50,23,1,180.0,4605.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,52.9225999,Builder Ready,NONSAL,0.348791556,0.348791556,2,1,72,4,0,3,TWL,5.<6 Others
6848,8987141,0,Private Ltd. Co.,SALARIED,2,0.5,0,19500.0,36774.5,17274.5,3,3,35,34,1,288.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.711076923,0.377054753,5,1,158,29,0,3,PL,6.<36 PL
6849,8987247,1,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,1,0.810810811,0,27943.8333,27943.8333,0.0,3,3,42,27,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.530528501,0.530528501,2,2,33,16,2,18,CC,9.<36 CC
6850,8987297,1,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.631512472,0,30132.5,58166.5833,28034.0833,2,2,47,44,1,204.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.692574463,0.358779884,3,3,21,11,0,10,CL,10.<36 Others
6851,8987347,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.699536758,1,23114.25,23114.25,0.0,2,2,57,32,1,240.0,6450.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,42.5365305,Builder Ready,NONSAL,0.425365305,0.425365305,1,1,17,17,0,1,TWL,8.<36 TWL GL
6852,8987711,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,1,0.7999,0,34206.8333,67779.1666,33572.3333,3,3,37,37,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,36.98924206,Resale Ready,NONSAL,0.732923734,0.369892421,1,-999,30,30,0,5,CL,10.<36 Others
6853,8991557,0,Public Ltd. Co.,SAL(RETIRAL AGE 60),1,0.85,0,13416.0,13416.0,0.0,3,3,32,29,1,300.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,2,58.0202743,Resale Ready,SAL,0.580202743,0.580202743,1,1,18,18,0,3,TWL,8.<36 TWL GL
6854,8991737,1,Government,SALARIED,2,0.727125,1,9662.0,9662.0,0.0,3,1,43,38,1,204.0,3996.0,2.Govt,SALARIED,DSA,2,,Self Construction,SAL,0.773338853,0.773338853,1,1,27,27,0,4,PL,6.<36 PL
6855,8992031,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,2,0.619539049,0,14806.4084,14806.4084,0.0,2,2,41,40,1,180.0,2750.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.420290987,0.420290987,7,-999,45,24,0,1,GL,8.<36 TWL GL
6856,8992129,0,Private Ltd. Co.,SALARIED,2,0.849990884,0,18392.0,18392.0,0.0,2,2,31,25,1,300.0,4498.0,3.Private Ltd Co,SALARIED,Open Market sales,2,52.92518486,Builder UNC,SAL,0.529251849,0.529251849,1,-999,16,16,0,5,CL,10.<36 Others
6857,8992489,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,3,,0,10000.0,10000.0,0.0,3,1,55,34,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,2.7674,2.7674,2,1,34,8,0,4,CL,10.<36 Others
6858,8992623,0,Government,SALARIED,3,0.658406593,1,13295.0,13295.0,0.0,4,1,26,23,1,360.0,4831.0,2.Govt,SALARIED,DSA,2,59.07484017,Builder UNC,SAL,0.590748402,0.590748402,1,1,7,7,0,1,CL,10.<36 Others
6859,8993953,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,5,0.519029,0,36831.6667,66136.6667,29305.0,1,1,40,37,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.27853749,0.15511819,1,1,31,31,0,12,Others,10.<36 Others
6860,8994233,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,3,0.6293864,1,23853.8333,23853.8333,0.0,3,3,32,30,1,360.0,10000.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.596004836,0.596004836,1,1,2,2,0,2,Others,4.<6 BL CL Oth
6861,8994333,0,Self Employed Professional,SELF-EMPLOYED,0,0.578599092,1,146528.6233,146528.6233,0.0,3,1,51,25,1,180.0,6441.0,1.Others,SELF_EMP,DSA,2,,Resale Ready,NONSAL,0.058193408,0.058193408,1,1,7,7,0,2,BL_PSL,8.<36 TWL GL
6862,8994503,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,3,0.449841429,0,33778.2833,33778.2833,0.0,3,3,36,35,1,240.0,10000.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.3685208,0.3685208,5,4,31,5,0,3,BL,4.<6 BL CL Oth
6863,8994585,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.617894737,1,38678.0,38678.0,0.0,3,1,44,31,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Resale Ready,NONSAL,0.599979316,0.599979316,1,-999,57,57,0,1,TWL,12.>36 PL TWL GL
6864,8994761,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.863756079,0,26212.0,26212.0,0.0,3,3,36,33,1,240.0,3495.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,32.95437204,Resale Ready,NONSAL,0.32954372,0.32954372,5,3,59,2,0,5,GL,5.<6 Others
6865,8994829,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.504765125,0,38973.0,69188.5,30215.5,3,3,46,25,1,240.0,20000.0,3.Private Ltd Co,SALARIED,DSA,1,,Builder UNC,SAL,1.041413286,0.586614828,10,7,29,3,0,26,CC,2.<6 CC
6866,8997131,0,Government,SALARIED,3,0.849605172,0,32766.0,32766.0,0.0,3,2,49,47,1,120.0,3736.0,2.Govt,SALARIED,CROSS SALES,2,59.74790942,Builder UNC,SAL,0.597479094,0.597479094,10,4,57,5,0,6,BL_PSL,5.<6 Others
6867,8997637,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,1,0.2,0,20000.0,20000.0,0.0,3,2,52,23,1,144.0,0.0,3.Private Ltd Co,SELF_EMP,Open Market sales,2,,Builder UNC,NONSAL,0.58695,0.58695,7,6,59,5,0,10,CL,4.<6 BL CL Oth
6868,8998485,0,Private Ltd. Co.,SALARIED,2,,0,20000.0,34001.0,14001.0,3,1,38,35,1,180.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,,Resale Ready,SAL,1.0428,0.613393724,2,2,15,3,0,5,BL_PSL,5.<6 Others
6869,8998597,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.720388235,0,22191.6667,22191.6667,0.0,2,2,39,39,1,180.0,6338.0,3.Private Ltd Co,SELF_EMP,DSA,3,,Resale Ready,NONSAL,0.604911753,0.604911753,1,1,40,40,0,1,AL,13.>36 Others
6870,8998779,0,Private Ltd. Co.,SALARIED,0,0.24631071,1,19614.0,19614.0,0.0,3,3,63,23,1,240.0,9498.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,45.4369328,Self Construction,SAL,0.351483634,0.351483634,1,1,16,16,0,2,TWL,8.<36 TWL GL
6871,8999447,0,Private Ltd. Co.,SALARIED,2,0.756465217,1,40450.0,40450.0,0.0,3,3,32,28,1,240.0,5725.0,3.Private Ltd Co,SALARIED,DSA,3,41.65142151,Builder UNC,SAL,0.416514215,0.416514215,14,2,49,3,0,5,BL_PSL,5.<6 Others
6872,8999623,0,Private Ltd. Co.,SERVICES,0,,0,33700.0,33700.0,0.0,1,1,44,41,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.605489614,0.605489614,5,2,27,2,0,8,LAS,5.<6 Others
6873,9000235,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.373762903,0,11540.0,11540.0,0.0,2,2,38,36,1,216.0,4907.0,3.Private Ltd Co,SALARIED,DSA,2,60.04332756,Builder UNC,SAL,0.600433276,0.600433276,1,1,7,7,0,4,GL,8.<36 TWL GL
6874,9000441,0,Partner-Partnership Firm (Staff More than 25),SALARIED,2,0.71572625,0,56946.0,74139.0,17193.0,3,2,33,30,1,240.0,0.0,3.Private Ltd Co,SALARIED,DSA,1,,Builder UNC,SAL,0.488497875,0.375214125,12,3,63,3,0,13,CC,2.<6 CC
6875,9000725,0,Self Employed Professional,SELF-EMPLOYED,2,0.777624,1,26817.5833,26817.5833,0.0,2,2,36,18,1,240.0,12881.0,1.Others,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.573168724,0.573168724,1,1,4,4,0,-11111,CL,4.<6 BL CL Oth
6876,9000771,0,Public Ltd. Co.,SALARIED,1,0.818794286,0,19993.0,25653.0,5660.0,1,1,50,46,1,132.0,1795.0,4.Public Ltd. Co.,SALARIED,DSA,2,,Others+P_Cons,SAL,0.721102386,0.562000546,3,-999,109,36,1,7,PL,12.>36 PL TWL GL
6877,9000791,0,Public Ltd. Co.,SALARIED,2,0.737337778,1,8254.0,15248.0,6994.0,3,2,31,28,1,240.0,2576.0,4.Public Ltd. Co.,SALARIED,DSA,2,,Builder UNC,SAL,0.781196995,0.422875131,4,2,46,6,0,6,CL,10.<36 Others
6878,9000803,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.27826087,0,14600.0,14600.0,0.0,1,1,39,39,1,240.0,7832.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,37.6369863,Builder Ready,SAL,0.376369863,0.376369863,4,1,61,8,0,4,CL,10.<36 Others
6879,9000921,0,Private Ltd. Co.,SALARIED,0,0.849639291,0,12032.0,19532.0,7500.0,2,1,50,24,1,240.0,5252.0,3.Private Ltd Co,SALARIED,DSA,2,58.19680524,Resale Ready,SAL,0.944730718,0.581968052,3,1,32,6,0,6,PL,6.<36 PL
6880,9001099,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.493483302,0,23170.1667,23170.1667,0.0,1,1,36,26,1,240.0,6097.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,43.67253862,Resale Ready,NONSAL,0.436725386,0.436725386,1,1,2,2,0,1,GL,5.<6 Others
6881,9001245,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.419474275,0,19355.0,32863.25,13508.25,1,1,52,47,1,204.0,5153.0,3.Private Ltd Co,SELF_EMP,DSA,2,57.74231094,Builder Ready,NONSAL,0.419426505,0.247023651,2,-999,46,46,0,6,AL,13.>36 Others
6882,9001265,0,Government,SALARIED,0,0.849213506,0,17000.0,27515.0,10515.0,4,3,30,28,1,240.0,5067.0,2.Govt,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.934352941,0.577285117,1,1,11,11,0,1,CC,9.<36 CC
6883,9001533,0,Private Ltd. Co.,SALARIED,0,0.658369291,1,10000.0,10000.0,0.0,3,2,40,33,1,240.0,2765.0,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,3,55.17,Resale Ready,SAL,0.5517,0.5517,6,1,45,8,0,-11111,BL_PSL,8.<36 TWL GL
6884,9003591,0,Director-Pvt. Ltd. Co. (Staff Less than 50),OTHERS,0,0.45,0,262553.935,262553.935,0.0,3,3,52,22,2,204.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,0.073744848,0.073744848,22,17,214,8,3,102,HL,7.<36 AL HL LAS
6885,9003611,0,Proprietor-Proprietorship Firm (Staff More than 25),OTHERS,0,0.407502688,0,50000.0,50000.0,0.0,3,3,26,24,1,240.0,13740.0,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,49.156,Resale Ready,NONSAL,0.49156,0.49156,3,2,40,4,0,4,CL,4.<6 BL CL Oth
6886,9003815,0,Government,SALARIED,1,0.721290228,0,17729.0,23809.0,6080.0,4,3,44,33,1,240.0,9442.0,2.Govt,SALARIED,CROSS SALES,3,61.54395397,Resale Ready,SAL,0.826498957,0.61543954,6,5,60,7,0,4,GL,8.<36 TWL GL
6887,9004301,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.694444444,0,24226.6667,24226.6667,0.0,2,2,25,23,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.550715464,0.550715464,1,1,24,24,0,2,TWL,8.<36 TWL GL
6888,9004377,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,2,0.853039155,0,39688.8333,39688.8333,0.0,2,2,30,28,1,300.0,11164.0,3.Private Ltd Co,SELF_EMP,DSA,1,57.44436937,Builder UNC,NONSAL,0.574443694,0.574443694,1,-999,54,54,0,1,CC,11.>36 CC
6889,9004671,0,Proprietor-Proprietorship Firm (Staff Less than 25),STOCK BR(S)NON-COMMD,0,0.400465665,0,52591.0,52591.0,0.0,4,2,72,29,1,144.0,6635.0,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,1,58.77051206,Builder UNC,NONSAL,0.587705121,0.587705121,3,3,64,8,0,3,CC,9.<36 CC
6890,9005007,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,3,0.584618481,0,22695.0833,22695.0833,0.0,3,3,53,29,1,240.0,3366.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,44.45456254,Resale Ready,NONSAL,0.444545625,0.444545625,4,2,96,53,1,6,TWL,12.>36 PL TWL GL
6891,9005095,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.785714286,0,22416.6667,22416.6667,0.0,2,2,29,25,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.484996282,0.484996282,1,1,3,3,0,1,CL,4.<6 BL CL Oth
6892,9005563,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.615084386,0,22029.8333,22029.8333,0.0,1,1,44,40,1,120.0,3233.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,44.05389668,Self Construction,NONSAL,0.440538967,0.440538967,1,1,37,37,1,2,Others,13.>36 Others
6893,9005687,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,3,0.717703349,0,20844.6667,20844.6667,0.0,2,1,38,33,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,,Builder UNC,NONSAL,0.604567115,0.604567115,2,1,69,6,0,7,TWL,8.<36 TWL GL
6894,9006333,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.824505455,1,33075.1667,33075.1667,0.0,3,3,29,25,1,240.0,13912.0,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder UNC,NONSAL,0.54200785,0.54200785,1,1,5,5,0,8,TWL,5.<6 Others
6895,9006491,1,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,3,0.444444444,0,12000.0,12000.0,0.0,2,2,40,36,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,3,,Resale Ready,NONSAL,0.715583333,0.715583333,2,1,14,9,2,5,TWL,8.<36 TWL GL
6896,9007021,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.692737857,0,15735.0,15735.0,0.0,3,3,65,33,1,228.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.60883381,0.60883381,1,1,69,69,0,1,CC,11.>36 CC
6897,9007483,0,Private Ltd. Co.,SERVICES,0,0.295826792,0,83567.8925,83567.8925,0.0,3,3,29,24,1,240.0,12698.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Resale Ready,SAL,0.18984564,0.18984564,2,1,59,14,0,3,CC,9.<36 CC
6898,9007537,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.439169021,1,50000.0,50000.0,0.0,3,3,39,37,1,180.0,7085.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,48.264,Builder UNC,NONSAL,0.48264,0.48264,7,1,113,29,1,5,PL,6.<36 PL
6899,9007597,0,Private Ltd. Co.,SALARIED,1,0.537848395,0,18000.0,30695.0,12695.0,1,1,45,42,1,168.0,4669.0,3.Private Ltd Co,SALARIED,DSA,2,55.82016615,Resale Ready,SAL,0.951888889,0.558201662,5,3,116,15,0,5,CL,10.<36 Others
6900,9011861,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.696815229,0,23403.4167,23403.4167,0.0,3,3,52,32,1,240.0,5599.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,32.28588414,Builder Ready,NONSAL,0.322858841,0.322858841,1,1,8,8,0,1,CC,9.<36 CC
6901,9011961,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.425567895,0,28165.6667,28165.6667,0.0,3,2,35,33,1,180.0,8579.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,0.314673893,0.314673893,1,1,73,73,0,2,HL,13.>36 Others
6902,9013607,0,Partner-Partnership Firm (Staff More than 25),OTHERS,4,0.284314379,0,39552.0,39552.0,0.0,3,3,40,36,1,180.0,8175.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,38.69589401,Builder UNC,NONSAL,0.38695894,0.38695894,3,3,121,49,1,5,AL,13.>36 Others
6903,9013609,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.781016421,0,29562.1667,29562.1667,0.0,3,3,35,31,1,240.0,11808.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,97.7803836,Self Construction,NONSAL,0.613858929,0.613858929,4,2,40,17,0,3,GL,8.<36 TWL GL
6904,9013981,0,Private Ltd. Co.,SALARIED,0,0.527413301,0,17606.0,17606.0,0.0,3,3,28,27,1,360.0,14250.0,3.Private Ltd Co,SALARIED,UBL Sales,1,61.6153584,Builder UNC,SAL,0.616153584,0.616153584,5,1,63,7,0,13,CC,9.<36 CC
6905,9015891,0,Government,SAL(RETIRAL AGE 58),1,0.591789253,1,12609.0,12609.0,0.0,2,2,38,33,1,228.0,2856.0,2.Govt,SALARIED,DSA,2,48.17987152,Resale Ready,SAL,0.481798715,0.481798715,2,-999,100,41,0,3,CL,13.>36 Others
6906,9015999,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.502857143,1,26672.0,26672.0,0.0,3,3,40,32,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.489127175,0.489127175,2,1,26,13,0,4,CC,9.<36 CC
6907,9016023,1,Self Employed Professional,PROPRIETOR,0,0.766229314,0,26835.25,26835.25,0.0,3,1,40,32,1,276.0,6737.0,1.Others,SELF_EMP,ALTERNATE CHANNELS,2,,Builder UNC,NONSAL,0.595895324,0.595895324,2,2,33,31,2,2,AL,7.<36 AL HL LAS
6908,9016071,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.615028842,0,14144.0,14144.0,0.0,2,1,27,22,1,240.0,4356.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.482395362,0.482395362,1,-999,30,30,0,1,TWL,8.<36 TWL GL
6909,9016331,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.6352784,0,45641.0833,45641.0833,0.0,2,2,47,43,1,216.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder Ready,NONSAL,0.355797865,0.355797865,3,1,77,48,0,4,AL,13.>36 Others
6910,9019045,1,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,2,0.514161,0,25333.25,25333.25,0.0,3,3,39,37,1,180.0,4573.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.444948832,0.444948832,5,5,45,6,1,7,Others,10.<36 Others
6911,9019061,0,Private Ltd. Co.,SALARIED,0,0.786202419,0,22054.75,34384.75,12330.0,3,3,44,41,1,180.0,4934.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,43.81593584,Builder UNC,SAL,0.563869461,0.361671962,3,1,65,5,0,4,GL,5.<6 Others
6912,9020123,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.707436154,1,22376.5833,22376.5833,0.0,3,3,36,31,1,240.0,4530.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,40.61835481,Builder UNC,NONSAL,0.406183548,0.406183548,1,-999,95,95,0,-11111,TWL,12.>36 PL TWL GL
6913,9021407,0,Government,SALARIED,0,0.84477551,0,13653.0,19748.0,6095.0,3,3,38,35,1,240.0,2116.0,2.Govt,SALARIED,DSA,2,48.37958274,Resale Ready,SAL,0.699772944,0.483795827,1,-999,24,24,0,1,Others,10.<36 Others
6914,9021585,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.531462317,0,14780.25,29560.5,14780.25,3,2,35,33,1,240.0,5238.0,3.Private Ltd Co,SELF_EMP,DSA,2,37.52642885,Builder UNC,NONSAL,0.750528577,0.375264288,4,-999,92,30,0,6,Others,10.<36 Others
6915,9029105,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.609803143,1,80000.0,80000.0,0.0,1,1,56,27,1,240.0,15458.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.28635,0.28635,1,1,5,5,0,7,CC,2.<6 CC
6916,9031105,0,Others,SAL(RETIRAL AGE 58),0,0.54302189,1,18350.0,18350.0,0.0,3,2,50,25,1,240.0,6355.0,1.Others,SALARIED,UBL Sales,2,50.88828338,Resale Ready,SAL,0.508882834,0.508882834,1,-999,49,49,0,1,TWL,12.>36 PL TWL GL
6917,9031489,0,Government,SALARIED,0,0.19767635,0,23896.0,23896.0,0.0,3,3,50,23,1,120.0,4294.0,2.Govt,SALARIED,CROSS SALES,3,61.75092066,Self Construction,SAL,0.617509207,0.617509207,1,-999,33,33,0,1,BL_PSL,8.<36 TWL GL
6918,9031601,0,Private Ltd. Co.,SALARIED,1,0.395272475,0,20000.0,20000.0,0.0,3,3,52,45,1,144.0,5204.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,59.925,Builder Ready,SAL,0.59925,0.59925,3,-999,118,41,0,7,CL,13.>36 Others
6919,9034673,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.622641509,1,2924.0,2924.0,0.0,3,2,42,36,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,5.297195622,5.297195622,1,1,12,12,1,-11111,TWL,8.<36 TWL GL
